log_dt,log_time,action_dt,action_tp,user_id,url,url_cut,product_id,hostproduct_id,order_id,less_id,episode_id,log_grade_id,teacher_id,device_type,device_id,model,manufacturer,brand,client_type,app_version,client_tag,client_ip,ip_country,ip_province,ip_city,ip_city_type,ip_isp,screen_width,screen_height,screen_size,os_version,duration,vendor,preinstall_vendor,request_url,question_id,keyfrom,channel_id,sheet_id,seq_id,other,client_tag_new,device_type_new,user_agent,dt,category,page_tp
2025/7/3,36:11.6,2025/7/3,1751535363756,646722033,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13537082,162596054,,,windows,A4ADFCF7-9744-42C7-83A5-8DE0CD01C94A,,unset,,Collie,3.2.0,tutor,112.47.246.118,中国,福建省,泉州市,二线城市,中国移动,1707,1067,,10.0.26100,,unset,,,,,,,1751535363756000,"{""seqid"":""1751535363756000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751535363756"",""ip"":""112.47.246.118"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751535371615"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751535367393"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,27:51.5,2025/7/3,1751534869692,570633078,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568218,162285240,,,windows,F8FFDFBA-96B1-4071-9535-1070596FEE91,KLVG-XX,huawei,,Collie,3.0.0,tutor,1.197.233.239,中国,河南省,周口市,三线城市,中国电信,1440,960,,10.0.22631,,unset,,,,,,,1751534869692000,"{""seqid"":""1751534869692000"",""eventid"":""32706"",""appversion2"":""3.0.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751534869692"",""ip"":""1.197.233.239"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.0.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751534871451"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751534870980"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.0.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,22:29.8,2025/7/3,1751527348808,513306000,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13537082,162612749,,,windows,59383A42-A27A-4E95-91F5-3563C766F88C,90Q1006DCP,lenovo,,Collie,3.2.0,tutor,114.217.46.6,中国,江苏省,苏州市,新一线,中国电信,1920,1080,,10.0.26100,,unset,,,,,,,1751527348808000,"{""seqid"":""1751527348808000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751527348808"",""ip"":""114.217.46.6"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751527349827"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751527348970"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,22:58.2,2025/7/3,1751538175828,403020588,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424250,159598298,,,windows,13A83DD9-AF36-4EB5-934D-B78FFEBDF1D5,NBLL-WXX9,huawei,,Husky,2.2.0,tutor,183.213.211.88,中国,江苏省,镇江市,三线城市,中国移动,1920,1080,,10.0.22631,,unset,,,,,,,1751538175828000,"{""seqid"":""1751538175828000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751538175828"",""ip"":""183.213.211.88"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751538178207"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751538177240"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,41:09.8,2025/7/3,1751510465492,427624680,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536643,161628797,,,windows,07567315-11E6-455C-848B-94838419E4DF,System%20Product%20Name,system manufacturer,,Collie,3.2.0,tutor,110.84.71.236,中国,福建省,泉州市,二线城市,中国电信,1920,1080,,10.0.19043,,unset,,,,,,,1751510465492000,"{""seqid"":""1751510465492000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751510465492"",""ip"":""110.84.71.236"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751510469773"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751510469066"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,46:37.8,2025/7/3,1751539594218,216221232,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13404990,159273140,,,windows,2A5BB7E7-B3C0-4E43-B189-6FDE370F6D1D,,unset,,Husky,2.2.0,tutor,125.71.117.171,中国,四川省,成都市,新一线,中国电信,1536,864,,10.0.26100,,unset,,,,,,,1751539594218000,"{""seqid"":""1751539594218000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539594218"",""ip"":""125.71.117.171"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539597821"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751539596945"",""net"":""Unknown""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,43:46.6,2025/7/3,1751539425528,675380367,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568163,162248431,,,windows,2D74EB5C-A39C-4597-AF3A-8C3EDE550835,H610M H DDR4,"gigabyte technology co., ltd.",,Collie,3.2.0,tutor,112.65.60.167,中国,上海市,上海市,一线城市,中国联通,1920,1080,,10.0.19045,,unset,,,,,,,1751539425528000,"{""seqid"":""1751539425528000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539425528"",""ip"":""112.65.60.167"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539426591"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751539425547"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,51:23.1,2025/7/3,1751507477417,373153798,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,328,328,,13509636,161276417,,,windows,49192522-4B22-4F31-89B8-728F3C1D04E7,Inspiron 5370,dell inc.,,pc,7.2.0,tutor,112.248.157.186,中国,山东省,枣庄市,四线城市,中国联通,1280,720,,10.0.22000,,appleAppStore,,,,,,,1751507477417000,"{""seqid"":""1751507477417000"",""eventid"":""32706"",""appversion2"":""7.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751507477417"",""ip"":""112.248.157.186"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751507483063"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751507481775"",""net"":""wifi""}",tutor,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,29:51.7,2025/7/3,1751531387315,388395260,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424281,159598893,,,windows,074E0925-8975-4332-B1F8-397DBAF8CC0F,Inspiron 7590,dell inc.,,Husky,2.2.0,tutor,112.0.144.209,中国,江苏省,苏州市,新一线,中国移动,1536,864,,10.0.19045,,unset,,,,,,,1751531387315000,"{""seqid"":""1751531387315000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751531387315"",""ip"":""112.0.144.209"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751531391709"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751531391313"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,11:07.6,2025/7/3,1751541065904,415516240,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536644,161628853,,,windows,F095E6F8-825F-4042-9BAF-F07BEE861042,UN-H510M PRO V3,unika,,Collie,3.2.0,tutor,175.23.203.180,中国,吉林省,白山市,五线城市,中国联通,1920,1080,,10.0.19045,,unset,,,,,,,1751541065904000,"{""seqid"":""1751541065904000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751541065904"",""ip"":""175.23.203.180"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751541067643"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751541066664"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,53:38.5,2025/7/3,1751558012921,433579854,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13406041,159289892,,,windows,2447748C-1EB3-46EA-B7B2-E9112DE11E07,P15 23,colorful,,Husky,2.2.0,tutor,61.144.152.88,中国,广东省,广州市,一线城市,中国电信,1536,864,,10.0.26100,,unset,,,,,,,1751558012921000,"{""seqid"":""1751558012921000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751558012921"",""ip"":""61.144.152.88"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751558018501"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751558016918"",""net"":""ethernet""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,44:53.0,2025/7/3,1751539488442,469502646,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567877,162763495,,,windows,F9D0CA3F-CBCF-46B1-8E8D-E60AA5FF2072,82R4,lenovo,,Collie,3.2.0,tutor,123.149.32.150,中国,河南省,郑州市,新一线,中国电信,1536,864,,10.0.22631,,unset,,,,,,,1751539488442000,"{""seqid"":""1751539488442000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539488442"",""ip"":""123.149.32.150"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539493026"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751539492618"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,54:33.9,2025/7/3,1751543668366,604812530,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568216,162285207,,,windows,5CD989A9-AFF7-4C9A-B897-E327AFAAEA80,Inspiron%2015%203520,dell inc.,,Collie,3.1.0,tutor,123.180.253.81,中国,河北省,衡水市,四线城市,中国电信,1536,864,,10.0.22631,,unset,,,,,,,1751543668366000,"{""seqid"":""1751543668366000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751543668366"",""ip"":""123.180.253.81"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751543673942"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751543673002"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,36:35.1,2025/7/3,1751549794377,263702326,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424469,159602547,,,windows,AE1D5C27-BA61-409F-AD34-553ABEB7F688,NFZ-WXX9,huawei,,Husky,2.1.0,tutor,120.219.125.109,中国,河南省,郑州市,新一线,中国移动,1536,864,,10.0.22631,,unset,,,,,,,1751549794377000,"{""seqid"":""1751549794377000"",""eventid"":""32706"",""appversion2"":""2.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751549794377"",""ip"":""120.219.125.109"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751549795054"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751549794731"",""net"":""Unknown""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,49:10.5,2025/7/3,1751539746067,1025201165,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568209,162248557,,,windows,300C8CAD-5C49-4065-8506-DB7D5B1A9DAD,82G2,lenovo,,Collie,3.2.0,tutor,39.149.146.47,中国,河南省,许昌市,三线城市,中国移动,1440,900,,10.0.26100,,unset,,,,,,,1751539746067000,"{""seqid"":""1751539746067000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539746067"",""ip"":""39.149.146.47"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539750538"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751539750332"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,01:14.0,2025/7/3,1751522470822,216883722,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536643,161628793,,,windows,E7EE6ED4-1E86-4BA8-B1E9-6AEACAA4BA1B,81HN,lenovo,,Collie,3.2.0,tutor,117.86.66.185,中国,江苏省,南通市,二线城市,中国电信,1366,768,,10.0.22621,,unset,,,,,,,1751522470822000,"{""seqid"":""1751522470822000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751522470822"",""ip"":""117.86.66.185"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751522473958"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751522473275"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,37:20.9,2025/7/3,1751513839278,277977838,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536643,161628793,,,windows,F1C1B399-0E12-4DAD-A3A5-5D613E4E72B6,BATTLE-AX B760M-T PRO,"colorful technology and development co.,ltd",,Collie,3.2.0,tutor,14.218.94.62,中国,广东省,东莞市,新一线,中国电信,2560,1440,,10.0.22000,,unset,,,,,,,1751513839278000,"{""seqid"":""1751513839278000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751513839278"",""ip"":""14.218.94.62"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751513840872"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751513839483"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,02:41.6,2025/7/3,1751540557591,742685485,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567877,162174402,,,windows,CB500492-0D42-4AA9-8FC9-A0891CABAC07,81YJ,lenovo,,Collie,3.1.0,tutor,116.237.89.74,中国,上海市,上海市,一线城市,中国电信,1280,720,,10.0.26100,,unset,,,,,,,1751540557591000,"{""seqid"":""1751540557591000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751540557591"",""ip"":""116.237.89.74"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751540561635"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751540560758"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,52:34.8,2025/7/3,1751511151723,525848050,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,328,328,,13504094,161128304,,,windows,42986847-25E3-4992-9718-6AF4FEF97186,NBLB-WAX9N,huawei,,pc,7.2.0,tutor,27.207.150.226,中国,山东省,德州市,三线城市,中国联通,1280,768,,10.0.22000,,appleAppStore,,,,,,,1751511151723000,"{""seqid"":""1751511151723000"",""eventid"":""32706"",""appversion2"":""7.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751511151723"",""ip"":""27.207.150.226"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751511154805"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751511154589"",""net"":""wifi""}",tutor,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,05:44.9,2025/7/3,1751533544295,545694471,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13596934,162689704,,,windows,160B2CCA-C684-489B-8007-8D62FF4FC687,20VE,lenovo,,Husky,2.2.0,tutor,120.230.159.191,中国,广东省,江门市,三线城市,中国移动,1147,645,,10.0.19045,,unset,,,,,,,1751533544295000,"{""seqid"":""1751533544295000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751533544295"",""ip"":""120.230.159.191"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751533544935"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751533544555"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
